sha256,size,vsize,imports,exports,has_debug,has_relocations,has_resources,has_signature,has_tls,symbols,numstrings,paths,urls,registry,MZ,printables,avlength,file_type_prob_trid,A,B,C,file_type_trid,predicted_label
c829c19f57e9c8205a42f7a9de58a3621fd1d23f0dd33fa3014107b56b27f7b0,1881088,9363456.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,7.0,11273.0,7.010572139,44.9,1.41291323,6.422231674,vh,Win32 Executable MS Visual C++ (generic),1
4b30e4f0895ea36aa5ca7c878e792ba8c314a4cf6d5a0848c31097d114395a39,626592,622592.0,175.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2577.0,3.0,35.0,0.0,4.0,42861.0,16.63213038,42.7,6.745098717,5.888101578,cs,Win32 Executable (generic),0
0a850011801baa46c68e97223abc930bb179cc02427d0c59b79ca21af02d22c5,1790976,1810432.0,189.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3970.0,0.0,0.0,0.0,17.0,30892.0,7.781360202,32.2,0.108309342,6.399477005,vh,Win64 Executable (generic),1
eb8addaa5c6ff996402919d67a231a6dcb6e6dfef3b55fba969c409f99e07584,87272,368640.0,106.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,475.0,0.0,13.0,0.0,2.0,9032.0,19.01473684,33.7,7.218162337,5.600165367,vh,Win32 Executable MS Visual C++ (generic),0
59eb53db86f1cb6ebfb2a1dab9d365111df71fe6b51c33a74089d0cf4416d86c,281384,282624.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1437.0,0.0,17.0,0.0,6.0,10901.0,7.585942937,35.2,11.33283803,6.447714806,vh,UPX compressed Win32 Executable,0
3769f3ed872ae7d2f4ed963c12785b1163f66e15ab6115bdc745a1a7e2a32403,109780,1499136.0,172.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,1.0,6868.0,10.20505201,48.8,4.101055256,6.126522064,er,Win32 Executable MS Visual C++ (generic),1
2f53e17f47b1681d3b1b0dde6be22f084f5db285642ea9636ab15d9d760e4e58,200936,192512.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2578.0,3.0,0.0,0.0,10.0,26452.0,10.26066718,65.0,9.907727621,6.283058167,bf,Win32 Executable Microsoft Visual Basic 6,1
f0a65f04029382e7be185cc55fccfc69b5139c4808dad6ab3dfc150f01fbecc2,86016,98304.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,741.0,0.0,0.0,0.0,1.0,15268.0,20.60458839,34.2,9.632026858,4.990791798,er,Win32 Dynamic Link Library (generic),1
14f3d63795e3922825b061d6434e0755edb932bc57380c00ea493aa2d90055a5,3584,32768.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,492.0,11.71428571,72.5,4.564064282,4.990767956,vh,"Generic CIL Executable (.NET, Mono, etc.)",1
c4d06ef3539c5c88ce97d4bf09ca9fb2a1905e09cb03bf8a1440c86f2399b900,968094,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,14.0,22988.0,5.702803275,42.7,-15.54204408,6.55474472,bf,Win32 Executable (generic),1
a988f34b29fa3897b52fd1ac66883023543d8b414330a5161e3263bc06c4b628,364544,380928.0,339.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,4.0,20591.0,12.65580824,41.0,0.582708582,5.795128345,vh,Win32 Executable MS Visual C++ (generic),0
fa7671f9c9768415237831a2d6e6db9f49530b8ae3481a98617aadc2289d44d8,143360,167936.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,4.0,2875.0,6.446188341,61.7,3.496586333,6.46672821,bf,Win64 Executable (generic),1
3dee8064866bcf55423bfb1309fc91323746fb55ed133a1711253e6574a9b784,2005707,2506752.0,163.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2839.0,0.0,0.0,0.0,5.0,36456.0,12.84114125,42.7,13.28400097,5.635158539,vh,Win32 Executable (generic),0
32fc630e8bd3673d273a4a0242b4753371b4e28dfb93ddb2740ac52e78912185,313672,274432.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1537.0,0.0,17.0,0.0,6.0,11542.0,7.509433962,38.4,0.952099132,6.460525513,er,Win64 Executable (generic),0
bfc21f4d75cf290886dff697084e5d5f3cadd3709a009732f8fe2b56cc07ed84,234496,245760.0,258.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,3.0,29458.0,9.658360656,40.1,7.781606739,6.001263618,cs,Win64 Executable (generic),1
3a95f306b75a4fb64c25686137cd38010d217253851f0fcf8fa69c731604c7b3,967114,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4038.0,0.0,0.0,0.0,15.0,23027.0,5.702575532,42.7,9.469689568,6.554907799,vh,Win32 Executable (generic),1
c5fe66069946c32fc67b36bba34e6753ea9115dedf8ccb000556132d804d1efc,2161152,2170880.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,15323.0,0.0,10.0,0.0,2.0,228331.0,14.90119428,22.4,6.820408464,5.365796257,vh,DOS Executable Borland Pascal 7.0x,0
479e887e067319537331735ab2e29169038f61a4a3e4e58c084897dc78df9e22,506880,528384.0,191.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1747.0,0.0,0.0,0.0,2.0,17702.0,10.13279908,63.5,-1.488943966,5.668806553,vh,Win64 Executable (generic),0
e0a938d6b4d002d3fa89d698451d7c446732fac0d21036bcceea81f2c1494431,193536,290816.0,81.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,5.0,7898.0,11.04615385,39.9,12.04532219,6.123556614,vh,Win32 Executable MS Visual C++ (generic),1
aa53eb80c6de57c74e02854ea03845454e3b92ed01ac870876892f745dd71828,302586,81920.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1528.0,0.0,2.0,0.0,7.0,13802.0,9.032722513,70.2,0.094146683,6.22838068,vh,Inno Setup installer,1
e5f62697cbebe0c54c280ee4be56d14445b98b86b361abdd202207d4389b21c6,7516672,7569408.0,513.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,35283.0,1.0,1.0,0.0,13.0,455852.0,12.91987643,54.5,4.55015494,5.721992478,vh,Windows Control Panel Item (generic),1
c8065c0452da4c843700ea58a91da423564beae6007dd04d2d041846baacc6a5,258048,258048.0,219.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,1.0,5084.0,13.41424802,42.2,-0.975307663,5.185954571,vh,Win32 Executable MS Visual C++ (generic),0
82e51cac74a5fb81810638b5fb871c301b06d225e792e153321fe3a93746bd0a,4122624,10334208.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21752.0,0.0,0.0,0.0,39.0,127393.0,5.856610886,68.2,7.274265221,6.537531836,vh,UPX compressed Win32 Executable,1
8d563479f8898a3de06e162f12c69399e64b4bfb053a90c8d91dde2fcbf1d694,2540392,2584576.0,721.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3500.0,1.0,12.0,0.0,21.0,43289.0,12.36828571,72.3,6.241993215,5.771683693,mc,Win64 Executable (generic),0
b533166603c764d8d36c1a4f8d792a4e05bb4fd02252810d818924ea7e334978,88448,106496.0,204.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,659.0,2.0,10.0,0.0,2.0,10977.0,16.65705615,34.3,6.499449261,5.733555794,cs,Win32 Dynamic Link Library (generic),0
0cde8bdfcba05561c088f67077b3eaad0f0085d1cd4a8478fc4dc8f145d798b7,98176,102400.0,135.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,515.0,0.0,10.0,1.0,2.0,9694.0,18.82330097,53.1,-5.670552871,5.911138535,gow,DirectShow filter,0
c9265b015c7925d156a138267171569df1e0feb9d8b3cc298452a9a3beb3c4d2,99904,122880.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,3.0,3918.0,10.61788618,81.0,-0.260664599,5.422539711,vh,"Generic CIL Executable (.NET, Mono, etc.)",1
1acb36ff67fa616f3635c5075f14dfbb629d7ee8ea432a6b661ce749a9461a30,220094,360448.0,137.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,737.0,0.0,1.0,0.0,3.0,10610.0,14.39620081,91.4,3.865919096,5.616341114,gow,WinRAR Self Extracting archive (4.x-5.x),0
6501f44286e592cd700e9c18e7e749b0a516ae8e672ca84cde91e2958f2c0657,200704,208896.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,1.0,12556.0,9.809375,41.0,3.986383767,5.525073528,er,Win32 Executable MS Visual C++ (generic),1
f12311d0f5133afcf742ce8d0ad5de18f493681f9efcde926e0ab1b878e8e986,5283032,5320704.0,1945.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17025.0,1.0,128.0,1.0,8.0,308019.0,18.09215859,33.6,7.405115388,5.751125431,bf,OS/2 Executable (generic),0
9dffe78f753bc7cd9bb1fffbbd7475f6c40584e1c4ddbfb1042446feafc87c73,80896,106496.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1154.0,1.0,2.0,0.0,1.0,23816.0,20.63778163,38.0,4.217705076,5.052880287,er,Win64 Executable (generic),0
d1bb9cc193968eb0841dbb4e481c8a610aec57a68c7d5124ebc59d7482f6d6de,1130360,1134592.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3312.0,0.0,39.0,0.0,8.0,82587.0,24.93568841,83.7,-1.300733693,5.834255166,vh,Windows Control Panel Item (generic),1
636868829da530645ac6a26e68dcaaa705979ad989b655ab08c69125cc31e630,9778,40960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,566.0,7.447368421,100.0,-3.01010078,5.95903492,er,DOS Executable Generic,1
8e859360ea63a301e633e867fb98324a952f5c8094cb8f386637f0232fab168b,90112,90112.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,317.0,2.0,0.0,0.0,2.0,4475.0,14.11671924,48.8,-5.217003197,6.029968739,er,Win32 Executable MS Visual C++ (generic),1
489860a7cf5f84580ce0816151a26bfdad05366ed5ea5c0bead9ed10901889c0,38912,40960.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,1.0,7512.0,16.36601307,30.0,1.632873708,4.099063873,vh,Win32 Dynamic Link Library (generic),0
36aab2fcc5c3284f665f7690b01cf843bfc461456b2daf0fc96fccc15864ccbd,965120,1069056.0,232.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5068.0,3.0,0.0,0.0,1.0,99046.0,19.54340963,52.9,4.185228796,5.917675782,gow,Win32 Executable (generic),0
defbcc5922850e095dcdab33d311b08d01fb2e8808e1f4216571f3b7912ee435,350720,360448.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,165.0,16.5,33.6,5.5443062,4.940901279,vh,OS/2 Executable (generic),0
0c8cbd3a9967c07424796096057195719c9bbde4d9c3a19758eb7f83332ad997,965604,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4027.0,0.0,0.0,0.0,14.0,22966.0,5.703004718,42.7,0.403683912,6.554675579,mc,Win32 Executable (generic),1
1861d3f95d77af7c09e45dddc94066ce3a3cd23c7b9b9975dfcbb3cec0c36383,1668608,1695744.0,196.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4385.0,0.0,2.0,0.0,4.0,64458.0,14.69965792,36.1,3.844251842,6.005259991,vh,InstallShield setup,0
cd2f6e04abf2a5a4c2d4986dccf50fdf8856f4385858027c1042ebae6ca41040,399056,417792.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3018.0,0.0,24.0,0.0,1.0,71802.0,23.79125249,35.4,4.958238208,5.079215447,vh,Win64 Executable (generic),0
c2f55b6c79b0f4102614d925912e78e9522b321becb0301018d689aa298a7b79,964474,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4021.0,0.0,0.0,0.0,14.0,22934.0,5.703556329,42.7,6.041603475,6.554449081,er,Win32 Executable (generic),1
88b2a5500169970ef3fdfd19c2d60300f823ec47ca880e30f3b4f0b92add765e,1565696,1626112.0,458.0,132.0,1.0,1.0,1.0,0.0,1.0,0.0,7137.0,0.0,3.0,0.0,22.0,101739.0,14.25514922,49.4,15.85327518,6.175342942,cs,Windows ActiveX control,0
eed3b67dbd020b26b767f1c7bf83871653d02df159d8e2f021e485883fda47c3,5001808,229376.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23047.0,0.0,1.0,0.0,61.0,131487.0,5.705167701,94.6,-6.839675139,6.583081752,vh,NSIS - Nullsoft Scriptable Install System,0
5ac32c3154e15d9091b798bc6d30425feeb2b80ea9308beab1bce7dced8de211,204800,208896.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2991.0,0.0,0.0,0.0,5.0,45437.0,15.19124039,29.6,5.533444042,3.9434762,cs,Win32 Dynamic Link Library (generic),1
0c4a31bfb8375a050f54bc96f54bc96278abb780a371dd2c89b179e86b5198b5,24576,40960.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,1.0,4665.0,19.04081633,79.2,7.956181116,5.188010216,vh,"Generic CIL Executable (.NET, Mono, etc.)",0
92df0db956c5636fced4d410b3cfdb55089c7699a0ba27a59d10489db436f034,2230784,2236416.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9737.0,0.0,0.0,0.0,9.0,160057.0,16.43801992,33.1,1.024764781,5.867187587,vh,Win32 Executable (generic),0
f7f0be0d21fe390eb9bc2008f2c3b82a0169ba2b7ab0007e9efa9ef5dc394c1b,559104,585728.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3942.0,0.0,0.0,0.0,2.0,41454.0,10.51598174,35.5,7.282437306,6.005955696,er,Win32 Executable Delphi generic,1
692bb640c7aff82ea102bea451726d6139d8c2d6866aa220f873ea8adb29cae3,29857752,88121344.0,2.0,340.0,1.0,1.0,1.0,1.0,1.0,0.0,139034.0,1.0,12.0,0.0,348.0,813695.0,5.852489319,33.6,8.027460635,6.530288028,bf,OS/2 Executable (generic),0
503d650db7a725a39342fc2c09ee54ec7e56a397ad87504782b6254b91a2008a,21992,32768.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,267.0,2.0,20.0,0.0,2.0,5464.0,20.46441948,38.4,17.72512444,5.42498827,mc,Win32 Dynamic Link Library (generic),0
179d54efc47f5ad3d97f9280c53c912183f4f882c681e30c544039b232f78e0f,361984,385024.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2238.0,0.0,0.0,0.0,3.0,33973.0,15.18007149,55.8,4.306641026,5.77256012,bf,"Generic CIL Executable (.NET, Mono, etc.)",0
66685968ae72fc43b250f74f7bf59f9d51a7f0f42a3a38d06535aa776c86a343,157472,196608.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,932.0,0.0,17.0,0.0,7.0,11454.0,12.28969957,64.6,4.671714104,5.981769562,cs,Win64 Executable (generic),0
a74046f712b4a76b09e686ffc6624b7134425110a8d914aee8c4c3c9eed99461,303104,319488.0,271.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1231.0,2.0,16.0,0.0,2.0,18174.0,14.76360682,36.8,7.47301845,5.768018246,gow,InstallShield setup,0
e6ecafa4e2bad0c71b10837130fe3b3bc7cf63c4165d86518b5c6b84646260e3,78520,106496.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,756.0,0.0,9.0,0.0,1.0,15087.0,19.95634921,83.4,16.45308574,5.561271667,vr,Generic .NET DLL/Assembly,0
e0d2dd5464d91872b99ddaf73bfe3b3801f3b66becc8e6a06271b03f9863d4cb,9216,32768.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,1461.0,19.22368421,82.9,12.82380344,5.501608849,vh,"Generic CIL Executable (.NET, Mono, etc.)",0
1fe193551971dd5ad40c5918c040ff4148a84c4fd4a668a47232e05b6bad6dc3,155136,172032.0,73.0,53.0,1.0,1.0,1.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,2.0,14888.0,13.78518519,45.0,-4.265826204,5.637496471,cs,Win16 NE executable (generic),0
9c794aec270da3a1526e50aaaaa4577a65cb9f926d6bc31ad6c807dfe4ba08d7,262728,319488.0,148.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1953.0,4.0,38.0,0.0,3.0,37174.0,19.0343062,32.5,-1.977112455,5.760045528,er,InstallShield setup,0
2b193bab511c525446520dfbc0bb274c74faf0423059429fdb16cfcceb818efe,872865,1155072.0,156.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4432.0,0.0,1.0,0.0,7.0,71519.0,16.13695848,41.0,-5.524929208,5.492079625,cs,Win32 Executable MS Visual C++ (generic),0
d0c6eec4414e36259370881e021ab0974d9b0c371a900d9f755cd864308a6e2a,390121,471040.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,4.0,4318.0,5.874829932,42.1,9.219261515,6.4689641,mc,UPX compressed Win32 Executable,1
bfad15d87e405712ffa4633eabeaaac9aac4221b3b977b16aafa4237225d4060,62152,94208.0,65.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,448.0,0.0,40.0,0.0,9.0,7197.0,16.06473214,48.7,9.488438641,5.552833557,vh,Win64 Executable (generic),0
70d7af4c4e9c151f4a353a06fa6b0ac395ca5abaa95ee58889eac8e427a9bc7b,349696,360448.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1836.0,1.0,0.0,0.0,7.0,27266.0,14.85076253,41.0,-2.389840475,5.923726082,vh,Win32 Executable MS Visual C++ (generic),1
8ece5a5f12c6f552669db6b6bc6bafad2fad9e587fb5c562ee10bfc68a1ae286,143360,303104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,1.0,2770.0,5.595959596,42.7,11.18713791,4.842622757,vh,Win32 Executable (generic),0
b5eec97f8d0b0b5b6fbe9475f32a74c39413a3b6d7b95308831a09748f08efd6,465408,483328.0,940.0,999.0,0.0,1.0,1.0,0.0,1.0,0.0,7459.0,0.0,2.0,0.0,2.0,151007.0,20.244939,24.6,5.054639771,5.412102792,vh,Windows screen saver,0
496223488948a2ad72a20d3ade0eab2ac17afd48553cfdd67419d894b3a83a73,635944,667648.0,241.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5563.0,6.0,22.0,0.0,3.0,162469.0,29.20528492,64.6,-3.211238829,5.34908976,mc,Win64 Executable (generic),0
1f054a207c64b20b401572d5b2dd03d119e98fa09d4c6d6a97093edd1a82cbb8,5120,36864.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1.0,678.0,9.549295775,28.0,12.23459513,5.896053314,gow,Win64 Executable (generic),1
22b2df36362c07f3acaf24750deab31353cb51c3c332074153e7990ecef1fd2a,1451760,737280.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9288.0,20.0,7.0,0.0,12.0,79073.0,8.513458226,52.7,5.608223104,6.239666102,vr,Win32 Executable Borland Delphi 5,0
e3847f3bff94795f06a17526fbdfcee33426641a5a668a66cad45005aa413e60,94720,114688.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,1.0,8944.0,15.26279863,35.4,-2.570128063,4.508754253,gow,Win64 Executable (generic),0
0ac040f8382175ca2e75d7906f15739622455d4f697421cc96dc28b34fe1cc9d,247176,249856.0,399.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,1429.0,0.0,14.0,0.0,2.0,25617.0,17.92652204,45.0,-6.026025112,5.856780529,vh,Win64 Executable (generic),0
916e2d5107f4d51c00d2bf5df1b2e6d4e94562544d0eca8d4e2b480bbf9eec8a,962374,2072576.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4010.0,0.0,0.0,0.0,14.0,22875.0,5.704488778,42.7,-4.66581307,6.554413795,vh,Win32 Executable (generic),1
7688c9964ca26c3e353d92b0d156a9767449c898c0c9c85696b23d3ba4077a2b,49152,53248.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,435.0,5.0,0.0,0.0,1.0,5539.0,12.73333333,64.7,0.4423419,5.337607861,vh,Win32 Executable Microsoft Visual Basic 6,0
144e9c1e16bc395fffd3c4d54f3d9a4a90a60558bf7ebc54944c0ab2d3fbbbee,4944592,5058560.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14549.0,1.0,18.0,0.0,11.0,434879.0,29.89064541,42.6,5.697662417,5.245089981,vh,Win32 Executable (generic),0
3025fd34ae7a6adcaecaa4528a0572c9d66274c08c78bb7a0075c02f6e7069f0,374000,376832.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,986.0,0.0,17.0,0.0,6.0,7453.0,7.558823529,32.2,-4.795324833,6.429179192,vh,Win64 Executable (generic),0
46b129617eeab71d6fdfc4373fbcc5c443d39401eb5b937e051141193636d8e5,830976,843776.0,254.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4357.0,0.0,0.0,0.0,2.0,65752.0,15.09111774,44.3,4.572358564,5.806343849,vh,Win32 Executable MS Visual C++ 5.0,0
791da33090a72ffe6e41cef7e96af204513d6ae81d8fe2d712e86e9b748daf4a,2602208,2609152.0,123.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11826.0,3.0,20.0,0.0,42.0,74131.0,6.268476239,82.0,-0.832601065,6.551579591,cs,Win64 Executable (generic),0
a2b38bae993b9213742e1000779543766eccbe55688a9cb6aeeb01cba6fded46,803864,3952640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5347.0,0.0,2.0,14.0,4.0,83792.0,15.67084346,44.2,7.664159597,5.778477586,vh,DOS Borland compiled Executable (generic),0
ed7de4d720c54fd05f7861e3834a0e98b334abf35ffe14d19be467c31d7e80ab,43008,49152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,378.0,94.5,33.6,20.34492717,3.50242281,vr,OS/2 Executable (generic),0
8e23476db479c62727c50b653ec79c78ec1777f6588018398360f0b40b6001e6,291301,212992.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1359.0,0.0,1.0,0.0,5.0,9662.0,7.109639441,38.8,14.28960036,6.423580647,vh,Win32 Executable MS Visual C++ (generic),1
4dbb10e750c4159ac5fc4a290e2b3f76dc5804ac6af0ee6765cc44462daa240b,1130624,1134592.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3312.0,0.0,39.0,0.0,8.0,82855.0,25.01660628,88.3,5.117991282,5.838158634,vh,Windows Control Panel Item (generic),1
4620e55d6feb81192963fb3a2b7e3b306d47ebb1b67706793b8a695d8b6a484e,1130360,1134592.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3312.0,0.0,39.0,0.0,9.0,82591.0,24.93689614,88.3,3.121576464,5.833955184,cs,Windows Control Panel Item (generic),1
8e0be7d3b308d9b7341edbf888b852caac50c4e14d1934eb43fa57e6e582d138,392735,86016.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1964.0,0.0,2.0,0.0,4.0,16343.0,8.321283096,76.6,1.559910971,6.311070919,vh,Inno Setup installer,1
73c70793050acee1af6b3d8c376d5d16f5285e1b9b25ca9e75be6cab0122bb11,1117184,1130496.0,209.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,0.0,7.0,9457.0,8.295614035,32.2,1.596178508,6.259318352,vh,Win64 Executable (generic),1
4800a259861cde7126dcb0dec9a1e7f9b2ba2686f1d524a3905c00c44615b36c,812072,208896.0,155.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3781.0,0.0,11.0,0.0,16.0,24718.0,6.537423962,91.7,6.877006611,6.519583702,bf,NSIS - Nullsoft Scriptable Install System,1
274a04f54ccc2ebfcb92e693f34704dc13307ce0ee54130a434f6f01bd0e46ce,688408,798720.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2878.0,2.0,20.0,0.0,8.0,19812.0,6.883947186,54.9,-0.281783643,6.49370575,vh,UPX compressed Win32 Executable,0
f0068e99bfc068153509ced86570b0621c2e7d7157d09234facf7cea62f2cbd4,47616,73728.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,1.0,6536.0,11.24956971,93.2,0.342169806,4.828637123,gow,Generic .NET DLL/Assembly,0
d8425c4a6b2543a5b935e3cc6fe83f1520909dfe3a9c19e777db80024c1bb2dd,1130344,1134592.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3312.0,0.0,39.0,0.0,8.0,82575.0,24.93206522,90.9,1.921879316,5.835051749,mc,Windows Control Panel Item (generic),1
8032529f63b3edaf1faf066706b855f719125b20a980e4ea986fa9afa56a4156,1117184,1130496.0,209.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1022.0,0.0,0.0,0.0,4.0,8742.0,8.553816047,32.2,4.882169047,6.228505135,cs,Win64 Executable (generic),1
22a81b0daeadcba1c5da3ae010544ea3d4740e2f230c535a1249f43e0f246d3f,4379648,10735616.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23937.0,2.0,0.0,0.0,57.0,140159.0,5.855328571,63.4,-6.61718364,6.541628627,er,UPX compressed Win32 Executable,1
2748a2f1cc476fd52f42af245031b67b4028b8ee809e3ba4a510a66e48a0c505,9778,40960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,566.0,7.447368421,100.0,1.732938175,5.95903492,er,DOS Executable Generic,1
c6b0787d6d1f66f79c919b364f417aff65dc927e1e4509feda263be0640eaf0a,1333688,1339392.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3348.0,0.0,167.0,0.0,8.0,96514.0,28.82735962,83.7,10.45593756,5.904599531,bf,Windows Control Panel Item (generic),1
580b205fcb6be06af8426fd755a016750e890111d9939db322a0a59d177a842f,1171456,1224704.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2718.0,0.0,0.0,0.0,1.0,24212.0,8.908020603,35.7,15.67614228,5.464785099,er,Win32 Executable (generic),0
1a957e2ea07b7fb28d9d627ff3b0ce09b9abcd948503f008abb4a126111a24d3,2179072,2281472.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4669.0,8.0,0.0,0.0,1.0,66601.0,14.2645106,90.6,-2.346287253,5.31189867,vh,Win32 Executable Microsoft Visual Basic 6,0
f0683531b9eca4a5cfa77db813dd15f13fb6fa2ecb8cfd8bf21fa31928fb56af,624368,610304.0,1184.0,1768.0,1.0,1.0,1.0,1.0,0.0,0.0,5296.0,3.0,10.0,0.0,4.0,99632.0,18.81268882,35.3,0.620431794,5.4793792,gow,Win32 EXE PECompact compressed (generic),0
230edb63a2331f70c9d537f9113c03be9c6ed7b88ac59a7b0a27dafa0c48264b,124945,151552.0,42.0,9.0,0.0,1.0,0.0,0.0,1.0,881.0,2497.0,0.0,0.0,0.0,9.0,35223.0,14.10612735,43.3,3.172268222,5.531569958,vh,Microsoft Visual C++ compiled executable (generic),0
